im_name,gt_name
STARE_all-images/im0037.png,STARE_all-images/im0037.png
STARE_all-images/im0038.png,STARE_all-images/im0038.png
STARE_all-images/im0039.png,STARE_all-images/im0039.png
STARE_all-images/im0040.png,STARE_all-images/im0040.png
STARE_all-images/im0041.png,STARE_all-images/im0041.png
STARE_all-images/im0042.png,STARE_all-images/im0042.png
STARE_all-images/im0043.png,STARE_all-images/im0043.png
STARE_all-images/im0044.png,STARE_all-images/im0044.png
STARE_all-images/im0045.png,STARE_all-images/im0045.png
STARE_all-images/im0046.png,STARE_all-images/im0046.png
STARE_all-images/im0048.png,STARE_all-images/im0048.png
STARE_all-images/im0049.png,STARE_all-images/im0049.png
STARE_all-images/im0050.png,STARE_all-images/im0050.png
STARE_all-images/im0051.png,STARE_all-images/im0051.png
STARE_all-images/im0052.png,STARE_all-images/im0052.png
STARE_all-images/im0053.png,STARE_all-images/im0053.png
STARE_all-images/im0054.png,STARE_all-images/im0054.png
STARE_all-images/im0055.png,STARE_all-images/im0055.png
STARE_all-images/im0056.png,STARE_all-images/im0056.png
STARE_all-images/im0057.png,STARE_all-images/im0057.png
STARE_all-images/im0058.png,STARE_all-images/im0058.png
STARE_all-images/im0059.png,STARE_all-images/im0059.png
STARE_all-images/im0060.png,STARE_all-images/im0060.png
STARE_all-images/im0061.png,STARE_all-images/im0061.png
STARE_all-images/im0062.png,STARE_all-images/im0062.png
STARE_all-images/im0063.png,STARE_all-images/im0063.png
STARE_all-images/im0064.png,STARE_all-images/im0064.png
STARE_all-images/im0065.png,STARE_all-images/im0065.png
STARE_all-images/im0066.png,STARE_all-images/im0066.png
STARE_all-images/im0067.png,STARE_all-images/im0067.png
STARE_all-images/im0068.png,STARE_all-images/im0068.png
STARE_all-images/im0069.png,STARE_all-images/im0069.png
STARE_all-images/im0070.png,STARE_all-images/im0070.png
STARE_all-images/im0071.png,STARE_all-images/im0071.png
STARE_all-images/im0072.png,STARE_all-images/im0072.png
STARE_all-images/im0073.png,STARE_all-images/im0073.png
STARE_all-images/im0074.png,STARE_all-images/im0074.png
STARE_all-images/im0075.png,STARE_all-images/im0075.png
STARE_all-images/im0076.png,STARE_all-images/im0076.png
STARE_all-images/im0077.png,STARE_all-images/im0077.png
STARE_all-images/im0078.png,STARE_all-images/im0078.png
STARE_all-images/im0079.png,STARE_all-images/im0079.png
STARE_all-images/im0080.png,STARE_all-images/im0080.png
STARE_all-images/im0081.png,STARE_all-images/im0081.png
STARE_all-images/im0082.png,STARE_all-images/im0082.png
STARE_all-images/im0083.png,STARE_all-images/im0083.png
STARE_all-images/im0084.png,STARE_all-images/im0084.png
STARE_all-images/im0085.png,STARE_all-images/im0085.png
STARE_all-images/im0086.png,STARE_all-images/im0086.png
STARE_all-images/im0087.png,STARE_all-images/im0087.png
STARE_all-images/im0088.png,STARE_all-images/im0088.png
STARE_all-images/im0089.png,STARE_all-images/im0089.png
STARE_all-images/im0090.png,STARE_all-images/im0090.png
STARE_all-images/im0091.png,STARE_all-images/im0091.png
STARE_all-images/im0092.png,STARE_all-images/im0092.png
STARE_all-images/im0093.png,STARE_all-images/im0093.png
STARE_all-images/im0094.png,STARE_all-images/im0094.png
STARE_all-images/im0095.png,STARE_all-images/im0095.png
STARE_all-images/im0096.png,STARE_all-images/im0096.png
STARE_all-images/im0097.png,STARE_all-images/im0097.png
STARE_all-images/im0098.png,STARE_all-images/im0098.png
STARE_all-images/im0099.png,STARE_all-images/im0099.png
STARE_all-images/im0100.png,STARE_all-images/im0100.png
STARE_all-images/im0101.png,STARE_all-images/im0101.png
STARE_all-images/im0102.png,STARE_all-images/im0102.png
STARE_all-images/im0103.png,STARE_all-images/im0103.png
STARE_all-images/im0104.png,STARE_all-images/im0104.png
STARE_all-images/im0105.png,STARE_all-images/im0105.png
STARE_all-images/im0106.png,STARE_all-images/im0106.png
STARE_all-images/im0107.png,STARE_all-images/im0107.png
STARE_all-images/im0110.png,STARE_all-images/im0110.png
STARE_all-images/im0111.png,STARE_all-images/im0111.png
STARE_all-images/im0112.png,STARE_all-images/im0112.png
STARE_all-images/im0113.png,STARE_all-images/im0113.png
STARE_all-images/im0114.png,STARE_all-images/im0114.png
STARE_all-images/im0115.png,STARE_all-images/im0115.png
STARE_all-images/im0116.png,STARE_all-images/im0116.png
STARE_all-images/im0117.png,STARE_all-images/im0117.png
STARE_all-images/im0118.png,STARE_all-images/im0118.png
STARE_all-images/im0119.png,STARE_all-images/im0119.png
STARE_all-images/im0120.png,STARE_all-images/im0120.png
STARE_all-images/im0121.png,STARE_all-images/im0121.png
STARE_all-images/im0122.png,STARE_all-images/im0122.png
STARE_all-images/im0123.png,STARE_all-images/im0123.png
STARE_all-images/im0124.png,STARE_all-images/im0124.png
STARE_all-images/im0125.png,STARE_all-images/im0125.png
STARE_all-images/im0126.png,STARE_all-images/im0126.png
STARE_all-images/im0127.png,STARE_all-images/im0127.png
STARE_all-images/im0128.png,STARE_all-images/im0128.png
STARE_all-images/im0129.png,STARE_all-images/im0129.png
STARE_all-images/im0130.png,STARE_all-images/im0130.png
STARE_all-images/im0131.png,STARE_all-images/im0131.png
STARE_all-images/im0132.png,STARE_all-images/im0132.png
STARE_all-images/im0133.png,STARE_all-images/im0133.png
STARE_all-images/im0134.png,STARE_all-images/im0134.png
STARE_all-images/im0135.png,STARE_all-images/im0135.png
STARE_all-images/im0136.png,STARE_all-images/im0136.png
STARE_all-images/im0137.png,STARE_all-images/im0137.png
STARE_all-images/im0138.png,STARE_all-images/im0138.png
STARE_all-images/im0139.png,STARE_all-images/im0139.png
STARE_all-images/im0140.png,STARE_all-images/im0140.png
STARE_all-images/im0141.png,STARE_all-images/im0141.png
STARE_all-images/im0142.png,STARE_all-images/im0142.png
STARE_all-images/im0143.png,STARE_all-images/im0143.png
STARE_all-images/im0145.png,STARE_all-images/im0145.png
STARE_all-images/im0146.png,STARE_all-images/im0146.png
STARE_all-images/im0147.png,STARE_all-images/im0147.png
STARE_all-images/im0148.png,STARE_all-images/im0148.png
STARE_all-images/im0149.png,STARE_all-images/im0149.png
STARE_all-images/im0150.png,STARE_all-images/im0150.png
STARE_all-images/im0151.png,STARE_all-images/im0151.png
STARE_all-images/im0152.png,STARE_all-images/im0152.png
STARE_all-images/im0153.png,STARE_all-images/im0153.png
STARE_all-images/im0154.png,STARE_all-images/im0154.png
STARE_all-images/im0155.png,STARE_all-images/im0155.png
STARE_all-images/im0156.png,STARE_all-images/im0156.png
STARE_all-images/im0157.png,STARE_all-images/im0157.png
STARE_all-images/im0158.png,STARE_all-images/im0158.png
STARE_all-images/im0159.png,STARE_all-images/im0159.png
STARE_all-images/im0160.png,STARE_all-images/im0160.png
STARE_all-images/im0161.png,STARE_all-images/im0161.png
STARE_all-images/im0162.png,STARE_all-images/im0162.png
STARE_all-images/im0163.png,STARE_all-images/im0163.png
STARE_all-images/im0164.png,STARE_all-images/im0164.png
STARE_all-images/im0165.png,STARE_all-images/im0165.png
STARE_all-images/im0166.png,STARE_all-images/im0166.png
STARE_all-images/im0168.png,STARE_all-images/im0168.png
STARE_all-images/im0169.png,STARE_all-images/im0169.png
STARE_all-images/im0170.png,STARE_all-images/im0170.png
STARE_all-images/im0171.png,STARE_all-images/im0171.png
STARE_all-images/im0172.png,STARE_all-images/im0172.png
STARE_all-images/im0173.png,STARE_all-images/im0173.png
STARE_all-images/im0174.png,STARE_all-images/im0174.png
STARE_all-images/im0175.png,STARE_all-images/im0175.png
STARE_all-images/im0176.png,STARE_all-images/im0176.png
STARE_all-images/im0177.png,STARE_all-images/im0177.png
STARE_all-images/im0178.png,STARE_all-images/im0178.png
STARE_all-images/im0179.png,STARE_all-images/im0179.png
STARE_all-images/im0180.png,STARE_all-images/im0180.png
STARE_all-images/im0181.png,STARE_all-images/im0181.png
STARE_all-images/im0182.png,STARE_all-images/im0182.png
STARE_all-images/im0183.png,STARE_all-images/im0183.png
STARE_all-images/im0184.png,STARE_all-images/im0184.png
STARE_all-images/im0185.png,STARE_all-images/im0185.png
STARE_all-images/im0186.png,STARE_all-images/im0186.png
STARE_all-images/im0187.png,STARE_all-images/im0187.png
STARE_all-images/im0188.png,STARE_all-images/im0188.png
STARE_all-images/im0189.png,STARE_all-images/im0189.png
STARE_all-images/im0190.png,STARE_all-images/im0190.png
STARE_all-images/im0191.png,STARE_all-images/im0191.png
STARE_all-images/im0192.png,STARE_all-images/im0192.png
STARE_all-images/im0193.png,STARE_all-images/im0193.png
STARE_all-images/im0194.png,STARE_all-images/im0194.png
STARE_all-images/im0195.png,STARE_all-images/im0195.png
STARE_all-images/im0196.png,STARE_all-images/im0196.png
STARE_all-images/im0197.png,STARE_all-images/im0197.png
STARE_all-images/im0198.png,STARE_all-images/im0198.png
STARE_all-images/im0199.png,STARE_all-images/im0199.png
STARE_all-images/im0200.png,STARE_all-images/im0200.png
STARE_all-images/im0201.png,STARE_all-images/im0201.png
STARE_all-images/im0202.png,STARE_all-images/im0202.png
STARE_all-images/im0203.png,STARE_all-images/im0203.png
STARE_all-images/im0204.png,STARE_all-images/im0204.png
STARE_all-images/im0205.png,STARE_all-images/im0205.png
STARE_all-images/im0206.png,STARE_all-images/im0206.png
STARE_all-images/im0207.png,STARE_all-images/im0207.png
STARE_all-images/im0208.png,STARE_all-images/im0208.png
STARE_all-images/im0209.png,STARE_all-images/im0209.png
STARE_all-images/im0210.png,STARE_all-images/im0210.png
STARE_all-images/im0211.png,STARE_all-images/im0211.png
STARE_all-images/im0212.png,STARE_all-images/im0212.png
STARE_all-images/im0213.png,STARE_all-images/im0213.png
STARE_all-images/im0214.png,STARE_all-images/im0214.png
STARE_all-images/im0215.png,STARE_all-images/im0215.png
STARE_all-images/im0216.png,STARE_all-images/im0216.png
STARE_all-images/im0217.png,STARE_all-images/im0217.png
STARE_all-images/im0218.png,STARE_all-images/im0218.png
STARE_all-images/im0219.png,STARE_all-images/im0219.png
STARE_all-images/im0220.png,STARE_all-images/im0220.png
STARE_all-images/im0221.png,STARE_all-images/im0221.png
STARE_all-images/im0222.png,STARE_all-images/im0222.png
STARE_all-images/im0223.png,STARE_all-images/im0223.png
STARE_all-images/im0224.png,STARE_all-images/im0224.png
STARE_all-images/im0225.png,STARE_all-images/im0225.png
STARE_all-images/im0226.png,STARE_all-images/im0226.png
STARE_all-images/im0227.png,STARE_all-images/im0227.png
STARE_all-images/im0228.png,STARE_all-images/im0228.png
STARE_all-images/im0229.png,STARE_all-images/im0229.png
STARE_all-images/im0230.png,STARE_all-images/im0230.png
STARE_all-images/im0231.png,STARE_all-images/im0231.png
STARE_all-images/im0232.png,STARE_all-images/im0232.png
STARE_all-images/im0233.png,STARE_all-images/im0233.png
STARE_all-images/im0234.png,STARE_all-images/im0234.png
STARE_all-images/im0235.png,STARE_all-images/im0235.png
STARE_all-images/im0236.png,STARE_all-images/im0236.png
STARE_all-images/im0237.png,STARE_all-images/im0237.png
STARE_all-images/im0238.png,STARE_all-images/im0238.png
STARE_all-images/im0239.png,STARE_all-images/im0239.png
STARE_all-images/im0240.png,STARE_all-images/im0240.png
STARE_all-images/im0241.png,STARE_all-images/im0241.png
STARE_all-images/im0242.png,STARE_all-images/im0242.png
STARE_all-images/im0243.png,STARE_all-images/im0243.png
STARE_all-images/im0244.png,STARE_all-images/im0244.png
STARE_all-images/im0245.png,STARE_all-images/im0245.png
STARE_all-images/im0246.png,STARE_all-images/im0246.png
STARE_all-images/im0247.png,STARE_all-images/im0247.png
STARE_all-images/im0248.png,STARE_all-images/im0248.png
STARE_all-images/im0249.png,STARE_all-images/im0249.png
STARE_all-images/im0250.png,STARE_all-images/im0250.png
STARE_all-images/im0251.png,STARE_all-images/im0251.png
STARE_all-images/im0252.png,STARE_all-images/im0252.png
STARE_all-images/im0253.png,STARE_all-images/im0253.png
STARE_all-images/im0254.png,STARE_all-images/im0254.png
STARE_all-images/im0255.png,STARE_all-images/im0255.png
STARE_all-images/im0256.png,STARE_all-images/im0256.png
STARE_all-images/im0257.png,STARE_all-images/im0257.png
STARE_all-images/im0258.png,STARE_all-images/im0258.png
STARE_all-images/im0259.png,STARE_all-images/im0259.png
STARE_all-images/im0260.png,STARE_all-images/im0260.png
STARE_all-images/im0261.png,STARE_all-images/im0261.png
STARE_all-images/im0262.png,STARE_all-images/im0262.png
STARE_all-images/im0263.png,STARE_all-images/im0263.png
STARE_all-images/im0264.png,STARE_all-images/im0264.png
STARE_all-images/im0265.png,STARE_all-images/im0265.png
STARE_all-images/im0266.png,STARE_all-images/im0266.png
STARE_all-images/im0267.png,STARE_all-images/im0267.png
STARE_all-images/im0268.png,STARE_all-images/im0268.png
STARE_all-images/im0269.png,STARE_all-images/im0269.png
STARE_all-images/im0270.png,STARE_all-images/im0270.png
STARE_all-images/im0271.png,STARE_all-images/im0271.png
STARE_all-images/im0272.png,STARE_all-images/im0272.png
STARE_all-images/im0273.png,STARE_all-images/im0273.png
STARE_all-images/im0274.png,STARE_all-images/im0274.png
STARE_all-images/im0275.png,STARE_all-images/im0275.png
STARE_all-images/im0276.png,STARE_all-images/im0276.png
STARE_all-images/im0277.png,STARE_all-images/im0277.png
STARE_all-images/im0278.png,STARE_all-images/im0278.png
STARE_all-images/im0279.png,STARE_all-images/im0279.png
STARE_all-images/im0280.png,STARE_all-images/im0280.png
STARE_all-images/im0281.png,STARE_all-images/im0281.png
STARE_all-images/im0282.png,STARE_all-images/im0282.png
STARE_all-images/im0283.png,STARE_all-images/im0283.png
STARE_all-images/im0284.png,STARE_all-images/im0284.png
STARE_all-images/im0285.png,STARE_all-images/im0285.png
STARE_all-images/im0286.png,STARE_all-images/im0286.png
STARE_all-images/im0287.png,STARE_all-images/im0287.png
STARE_all-images/im0288.png,STARE_all-images/im0288.png
STARE_all-images/im0289.png,STARE_all-images/im0289.png
STARE_all-images/im0290.png,STARE_all-images/im0290.png
STARE_all-images/im0291.png,STARE_all-images/im0291.png
STARE_all-images/im0292.png,STARE_all-images/im0292.png
STARE_all-images/im0293.png,STARE_all-images/im0293.png
STARE_all-images/im0294.png,STARE_all-images/im0294.png
STARE_all-images/im0295.png,STARE_all-images/im0295.png
STARE_all-images/im0296.png,STARE_all-images/im0296.png
STARE_all-images/im0297.png,STARE_all-images/im0297.png
STARE_all-images/im0298.png,STARE_all-images/im0298.png
STARE_all-images/im0299.png,STARE_all-images/im0299.png
STARE_all-images/im0300.png,STARE_all-images/im0300.png
STARE_all-images/im0301.png,STARE_all-images/im0301.png
STARE_all-images/im0302.png,STARE_all-images/im0302.png
STARE_all-images/im0303.png,STARE_all-images/im0303.png
STARE_all-images/im0304.png,STARE_all-images/im0304.png
STARE_all-images/im0305.png,STARE_all-images/im0305.png
STARE_all-images/im0306.png,STARE_all-images/im0306.png
STARE_all-images/im0307.png,STARE_all-images/im0307.png
STARE_all-images/im0308.png,STARE_all-images/im0308.png
STARE_all-images/im0309.png,STARE_all-images/im0309.png
STARE_all-images/im0310.png,STARE_all-images/im0310.png
STARE_all-images/im0311.png,STARE_all-images/im0311.png
STARE_all-images/im0312.png,STARE_all-images/im0312.png
STARE_all-images/im0313.png,STARE_all-images/im0313.png
STARE_all-images/im0314.png,STARE_all-images/im0314.png
STARE_all-images/im0315.png,STARE_all-images/im0315.png
STARE_all-images/im0316.png,STARE_all-images/im0316.png
STARE_all-images/im0317.png,STARE_all-images/im0317.png
STARE_all-images/im0318.png,STARE_all-images/im0318.png
STARE_all-images/im0319.png,STARE_all-images/im0319.png
STARE_all-images/im0320.png,STARE_all-images/im0320.png
STARE_all-images/im0321.png,STARE_all-images/im0321.png
STARE_all-images/im0322.png,STARE_all-images/im0322.png
STARE_all-images/im0323.png,STARE_all-images/im0323.png
STARE_all-images/im0324.png,STARE_all-images/im0324.png
STARE_all-images/im0325.png,STARE_all-images/im0325.png
STARE_all-images/im0326.png,STARE_all-images/im0326.png
STARE_all-images/im0327.png,STARE_all-images/im0327.png
STARE_all-images/im0328.png,STARE_all-images/im0328.png
STARE_all-images/im0329.png,STARE_all-images/im0329.png
STARE_all-images/im0330.png,STARE_all-images/im0330.png
STARE_all-images/im0331.png,STARE_all-images/im0331.png
STARE_all-images/im0332.png,STARE_all-images/im0332.png
STARE_all-images/im0333.png,STARE_all-images/im0333.png
STARE_all-images/im0334.png,STARE_all-images/im0334.png
STARE_all-images/im0335.png,STARE_all-images/im0335.png
STARE_all-images/im0336.png,STARE_all-images/im0336.png
STARE_all-images/im0337.png,STARE_all-images/im0337.png
STARE_all-images/im0338.png,STARE_all-images/im0338.png
STARE_all-images/im0339.png,STARE_all-images/im0339.png
STARE_all-images/im0340.png,STARE_all-images/im0340.png
STARE_all-images/im0341.png,STARE_all-images/im0341.png
STARE_all-images/im0342.png,STARE_all-images/im0342.png
STARE_all-images/im0343.png,STARE_all-images/im0343.png
STARE_all-images/im0344.png,STARE_all-images/im0344.png
STARE_all-images/im0345.png,STARE_all-images/im0345.png
STARE_all-images/im0346.png,STARE_all-images/im0346.png
STARE_all-images/im0347.png,STARE_all-images/im0347.png
STARE_all-images/im0348.png,STARE_all-images/im0348.png
STARE_all-images/im0349.png,STARE_all-images/im0349.png
STARE_all-images/im0350.png,STARE_all-images/im0350.png
STARE_all-images/im0351.png,STARE_all-images/im0351.png
STARE_all-images/im0352.png,STARE_all-images/im0352.png
STARE_all-images/im0353.png,STARE_all-images/im0353.png
STARE_all-images/im0354.png,STARE_all-images/im0354.png
STARE_all-images/im0355.png,STARE_all-images/im0355.png
STARE_all-images/im0356.png,STARE_all-images/im0356.png
STARE_all-images/im0357.png,STARE_all-images/im0357.png
STARE_all-images/im0358.png,STARE_all-images/im0358.png
STARE_all-images/im0359.png,STARE_all-images/im0359.png
STARE_all-images/im0360.png,STARE_all-images/im0360.png
STARE_all-images/im0361.png,STARE_all-images/im0361.png
STARE_all-images/im0362.png,STARE_all-images/im0362.png
STARE_all-images/im0363.png,STARE_all-images/im0363.png
STARE_all-images/im0364.png,STARE_all-images/im0364.png
STARE_all-images/im0365.png,STARE_all-images/im0365.png
STARE_all-images/im0366.png,STARE_all-images/im0366.png
STARE_all-images/im0367.png,STARE_all-images/im0367.png
STARE_all-images/im0368.png,STARE_all-images/im0368.png
STARE_all-images/im0369.png,STARE_all-images/im0369.png
STARE_all-images/im0370.png,STARE_all-images/im0370.png
STARE_all-images/im0371.png,STARE_all-images/im0371.png
STARE_all-images/im0372.png,STARE_all-images/im0372.png
STARE_all-images/im0373.png,STARE_all-images/im0373.png
STARE_all-images/im0374.png,STARE_all-images/im0374.png
STARE_all-images/im0375.png,STARE_all-images/im0375.png
STARE_all-images/im0376.png,STARE_all-images/im0376.png
STARE_all-images/im0377.png,STARE_all-images/im0377.png
STARE_all-images/im0378.png,STARE_all-images/im0378.png
STARE_all-images/im0379.png,STARE_all-images/im0379.png
STARE_all-images/im0380.png,STARE_all-images/im0380.png
STARE_all-images/im0381.png,STARE_all-images/im0381.png
STARE_all-images/im0382.png,STARE_all-images/im0382.png
STARE_all-images/im0383.png,STARE_all-images/im0383.png
STARE_all-images/im0384.png,STARE_all-images/im0384.png
STARE_all-images/im0385.png,STARE_all-images/im0385.png
STARE_all-images/im0386.png,STARE_all-images/im0386.png
STARE_all-images/im0387.png,STARE_all-images/im0387.png
STARE_all-images/im0388.png,STARE_all-images/im0388.png
STARE_all-images/im0389.png,STARE_all-images/im0389.png
STARE_all-images/im0390.png,STARE_all-images/im0390.png
STARE_all-images/im0391.png,STARE_all-images/im0391.png
STARE_all-images/im0392.png,STARE_all-images/im0392.png
STARE_all-images/im0393.png,STARE_all-images/im0393.png
STARE_all-images/im0394.png,STARE_all-images/im0394.png
STARE_all-images/im0395.png,STARE_all-images/im0395.png
STARE_all-images/im0396.png,STARE_all-images/im0396.png
STARE_all-images/im0397.png,STARE_all-images/im0397.png
STARE_all-images/im0398.png,STARE_all-images/im0398.png
STARE_all-images/im0399.png,STARE_all-images/im0399.png
STARE_all-images/im0400.png,STARE_all-images/im0400.png
STARE_all-images/im0401.png,STARE_all-images/im0401.png
STARE_all-images/im0402.png,STARE_all-images/im0402.png
